date,region,equipment_type,units_active,new_bookings,bulk_units,month,day_of_week,day_of_year,season,is_weekend
2025-09-21,Southeast_US,Bulldozer,28,0,9,9,6,264,fall,1
2025-09-21,Southeast_US,Crane,23,0,0,9,6,264,fall,1
2025-09-21,Southeast_US,Grader,14,0,0,9,6,264,fall,1
2025-09-21,Southeast_US,Loader,36,0,19,9,6,264,fall,1
2025-09-21,Southeast_US,Dump_Truck,16,0,0,9,6,264,fall,1
2025-09-21,Southeast_US,Snow_Remover,0,0,0,9,6,264,fall,1
2025-09-21,Southeast_US,Concrete_Mixer,18,0,0,9,6,264,fall,1
2025-09-21,Southeast_US,Generator,25,0,0,9,6,264,fall,1
2025-09-21,Southeast_US,Compactor,39,0,35,9,6,264,fall,1
2025-09-21,Southeast_US,Drill_Rig,35,0,29,9,6,264,fall,1
2025-09-21,Southwest_US,Excavator,50,3,40,9,6,264,fall,1
2025-09-21,Southwest_US,Bulldozer,32,0,0,9,6,264,fall,1
2025-09-21,Southwest_US,Crane,1,0,0,9,6,264,fall,1
2025-09-21,Southwest_US,Grader,65,0,47,9,6,264,fall,1
2025-09-21,Southwest_US,Loader,27,0,0,9,6,264,fall,1
2025-09-21,Southwest_US,Dump_Truck,28,0,18,9,6,264,fall,1
2025-09-21,Southwest_US,Snow_Remover,0,0,0,9,6,264,fall,1
2025-09-21,Southwest_US,Concrete_Mixer,26,0,0,9,6,264,fall,1
2025-09-21,Southwest_US,Generator,1,0,0,9,6,264,fall,1
2025-09-21,Southwest_US,Compactor,26,0,13,9,6,264,fall,1
2025-09-21,Southwest_US,Drill_Rig,51,0,49,9,6,264,fall,1
2025-09-21,West_Coast,Excavator,57,0,48,9,6,264,fall,1
2025-09-21,West_Coast,Bulldozer,21,0,0,9,6,264,fall,1
2025-09-21,West_Coast,Crane,1,0,0,9,6,264,fall,1
2025-09-21,West_Coast,Grader,7,0,0,9,6,264,fall,1
2025-09-21,West_Coast,Loader,39,0,37,9,6,264,fall,1
2025-09-21,West_Coast,Dump_Truck,28,0,18,9,6,264,fall,1
2025-09-21,West_Coast,Snow_Remover,12,0,0,9,6,264,fall,1
2025-09-21,West_Coast,Concrete_Mixer,39,0,0,9,6,264,fall,1
2025-09-21,West_Coast,Generator,47,2,0,9,6,264,fall,1
2025-09-21,West_Coast,Compactor,86,0,78,9,6,264,fall,1
2025-09-21,West_Coast,Drill_Rig,30,0,23,9,6,264,fall,1
2025-09-22,Northeast_US,Excavator,13,0,0,9,0,265,fall,0
2025-09-22,Northeast_US,Bulldozer,27,0,22,9,0,265,fall,0
2025-09-22,Northeast_US,Crane,23,0,0,9,0,265,fall,0
2025-09-22,Northeast_US,Grader,6,0,0,9,0,265,fall,0
2025-09-22,Northeast_US,Loader,31,0,31,9,0,265,fall,0
2025-09-22,Northeast_US,Dump_Truck,23,0,9,9,0,265,fall,0
2025-09-22,Northeast_US,Snow_Remover,0,0,0,9,0,265,fall,0
2025-09-22,Northeast_US,Concrete_Mixer,41,0,0,9,0,265,fall,0
2025-09-22,Northeast_US,Generator,0,0,0,9,0,265,fall,0
2025-09-22,Northeast_US,Compactor,14,0,14,9,0,265,fall,0
2025-09-22,Northeast_US,Drill_Rig,22,0,0,9,0,265,fall,0
2025-09-22,Midwest_US,Excavator,64,20,44,9,0,265,fall,0
2025-09-22,Midwest_US,Bulldozer,4,3,1,9,0,265,fall,0
2025-09-22,Midwest_US,Crane,14,14,0,9,0,265,fall,0
2025-09-22,Midwest_US,Grader,30,0,23,9,0,265,fall,0
2025-09-22,Midwest_US,Loader,2,0,0,9,0,265,fall,0
2025-09-22,Midwest_US,Dump_Truck,0,0,0,9,0,265,fall,0
2025-09-22,Midwest_US,Snow_Remover,0,0,0,9,0,265,fall,0
2025-09-22,Midwest_US,Concrete_Mixer,0,0,0,9,0,265,fall,0
2025-09-22,Midwest_US,Generator,2,0,0,9,0,265,fall,0
2025-09-22,Midwest_US,Compactor,1,1,0,9,0,265,fall,0
2025-09-22,Midwest_US,Drill_Rig,23,0,23,9,0,265,fall,0
2025-09-22,Southeast_US,Excavator,22,0,12,9,0,265,fall,0
2025-09-22,Southeast_US,Bulldozer,23,0,9,9,0,265,fall,0
2025-09-22,Southeast_US,Crane,19,0,0,9,0,265,fall,0
2025-09-22,Southeast_US,Grader,10,0,0,9,0,265,fall,0
2025-09-22,Southeast_US,Loader,36,0,19,9,0,265,fall,0
2025-09-22,Southeast_US,Dump_Truck,16,0,0,9,0,265,fall,0
2025-09-22,Southeast_US,Snow_Remover,0,0,0,9,0,265,fall,0
2025-09-22,Southeast_US,Concrete_Mixer,18,0,0,9,0,265,fall,0
2025-09-22,Southeast_US,Generator,25,0,0,9,0,265,fall,0
2025-09-22,Southeast_US,Compactor,42,3,35,9,0,265,fall,0
2025-09-22,Southeast_US,Drill_Rig,49,14,43,9,0,265,fall,0
2025-09-22,Southwest_US,Excavator,50,0,40,9,0,265,fall,0
2025-09-22,Southwest_US,Bulldozer,32,0,0,9,0,265,fall,0
2025-09-22,Southwest_US,Crane,1,0,0,9,0,265,fall,0
2025-09-22,Southwest_US,Grader,65,0,47,9,0,265,fall,0
2025-09-22,Southwest_US,Loader,27,0,0,9,0,265,fall,0
2025-09-22,Southwest_US,Dump_Truck,28,0,18,9,0,265,fall,0
2025-09-22,Southwest_US,Snow_Remover,0,0,0,9,0,265,fall,0
2025-09-22,Southwest_US,Concrete_Mixer,26,0,0,9,0,265,fall,0
2025-09-22,Southwest_US,Generator,1,0,0,9,0,265,fall,0
2025-09-22,Southwest_US,Compactor,26,0,13,9,0,265,fall,0
2025-09-22,Southwest_US,Drill_Rig,51,0,49,9,0,265,fall,0
2025-09-22,West_Coast,Excavator,56,0,48,9,0,265,fall,0
2025-09-22,West_Coast,Bulldozer,21,0,0,9,0,265,fall,0
2025-09-22,West_Coast,Crane,1,0,0,9,0,265,fall,0
2025-09-22,West_Coast,Grader,7,0,0,9,0,265,fall,0
2025-09-22,West_Coast,Loader,39,0,37,9,0,265,fall,0
2025-09-22,West_Coast,Dump_Truck,28,0,18,9,0,265,fall,0
2025-09-22,West_Coast,Snow_Remover,12,0,0,9,0,265,fall,0
2025-09-22,West_Coast,Concrete_Mixer,39,0,0,9,0,265,fall,0
2025-09-22,West_Coast,Generator,26,0,0,9,0,265,fall,0
2025-09-22,West_Coast,Compactor,90,4,78,9,0,265,fall,0
2025-09-22,West_Coast,Drill_Rig,30,0,23,9,0,265,fall,0
2025-09-23,Northeast_US,Excavator,13,0,0,9,1,266,fall,0
2025-09-23,Northeast_US,Bulldozer,27,0,22,9,1,266,fall,0
2025-09-23,Northeast_US,Crane,23,0,0,9,1,266,fall,0
2025-09-23,Northeast_US,Grader,6,0,0,9,1,266,fall,0
2025-09-23,Northeast_US,Loader,31,0,31,9,1,266,fall,0
2025-09-23,Northeast_US,Dump_Truck,23,0,9,9,1,266,fall,0
2025-09-23,Northeast_US,Snow_Remover,0,0,0,9,1,266,fall,0
2025-09-23,Northeast_US,Concrete_Mixer,41,0,0,9,1,266,fall,0
2025-09-23,Northeast_US,Generator,0,0,0,9,1,266,fall,0
2025-09-23,Northeast_US,Compactor,14,0,14,9,1,266,fall,0
2025-09-23,Northeast_US,Drill_Rig,38,16,0,9,1,266,fall,0
2025-09-23,Midwest_US,Excavator,64,0,44,9,1,266,fall,0
2025-09-23,Midwest_US,Bulldozer,4,0,1,9,1,266,fall,0
2025-09-23,Midwest_US,Crane,14,0,0,9,1,266,fall,0
2025-09-23,Midwest_US,Grader,30,0,23,9,1,266,fall,0
2025-09-23,Midwest_US,Loader,0,0,0,9,1,266,fall,0
2025-09-23,Midwest_US,Dump_Truck,0,0,0,9,1,266,fall,0
2025-09-23,Midwest_US,Snow_Remover,0,0,0,9,1,266,fall,0
2025-09-23,Midwest_US,Concrete_Mixer,0,0,0,9,1,266,fall,0
2025-09-23,Midwest_US,Generator,2,0,0,9,1,266,fall,0
2025-09-23,Midwest_US,Compactor,2,1,0,9,1,266,fall,0
2025-09-23,Midwest_US,Drill_Rig,23,0,23,9,1,266,fall,0
2025-09-23,Southeast_US,Excavator,22,0,12,9,1,266,fall,0
2025-09-23,Southeast_US,Bulldozer,25,2,9,9,1,266,fall,0
2025-09-23,Southeast_US,Crane,19,0,0,9,1,266,fall,0
2025-09-23,Southeast_US,Grader,10,0,0,9,1,266,fall,0
2025-09-23,Southeast_US,Loader,36,0,19,9,1,266,fall,0
2025-09-23,Southeast_US,Dump_Truck,16,0,0,9,1,266,fall,0
2025-09-23,Southeast_US,Snow_Remover,0,0,0,9,1,266,fall,0
2025-09-23,Southeast_US,Concrete_Mixer,18,0,0,9,1,266,fall,0
2025-09-23,Southeast_US,Generator,25,0,0,9,1,266,fall,0
2025-09-23,Southeast_US,Compactor,41,0,35,9,1,266,fall,0
2025-09-23,Southeast_US,Drill_Rig,49,0,43,9,1,266,fall,0
2025-09-23,Southwest_US,Excavator,50,0,40,9,1,266,fall,0
2025-09-23,Southwest_US,Bulldozer,32,0,0,9,1,266,fall,0
2025-09-23,Southwest_US,Crane,1,0,0,9,1,266,fall,0
2025-09-23,Southwest_US,Grader,65,0,47,9,1,266,fall,0
2025-09-23,Southwest_US,Loader,27,0,0,9,1,266,fall,0
2025-09-23,Southwest_US,Dump_Truck,28,0,18,9,1,266,fall,0
2025-09-23,Southwest_US,Snow_Remover,0,0,0,9,1,266,fall,0
2025-09-23,Southwest_US,Concrete_Mixer,30,4,0,9,1,266,fall,0
2025-09-23,Southwest_US,Generator,0,0,0,9,1,266,fall,0
2025-09-23,Southwest_US,Compactor,26,0,13,9,1,266,fall,0
2025-09-23,Southwest_US,Drill_Rig,51,0,49,9,1,266,fall,0
2025-09-23,West_Coast,Excavator,56,0,48,9,1,266,fall,0
2025-09-23,West_Coast,Bulldozer,24,3,0,9,1,266,fall,0
2025-09-23,West_Coast,Crane,1,0,0,9,1,266,fall,0
2025-09-23,West_Coast,Grader,7,0,0,9,1,266,fall,0
2025-09-23,West_Coast,Loader,39,0,37,9,1,266,fall,0
2025-09-23,West_Coast,Dump_Truck,28,0,18,9,1,266,fall,0
2025-09-23,West_Coast,Snow_Remover,12,0,0,9,1,266,fall,0
2025-09-23,West_Coast,Concrete_Mixer,39,0,0,9,1,266,fall,0
2025-09-23,West_Coast,Generator,26,0,0,9,1,266,fall,0
2025-09-23,West_Coast,Compactor,88,0,78,9,1,266,fall,0
2025-09-23,West_Coast,Drill_Rig,24,0,23,9,1,266,fall,0
2025-09-24,Northeast_US,Excavator,1,0,0,9,2,267,fall,0
2025-09-24,Northeast_US,Bulldozer,27,0,22,9,2,267,fall,0
2025-09-24,Northeast_US,Crane,23,0,0,9,2,267,fall,0
2025-09-24,Northeast_US,Grader,6,0,0,9,2,267,fall,0
2025-09-24,Northeast_US,Loader,33,2,31,9,2,267,fall,0
2025-09-24,Northeast_US,Dump_Truck,23,0,9,9,2,267,fall,0
2025-09-24,Northeast_US,Snow_Remover,0,0,0,9,2,267,fall,0
2025-09-24,Northeast_US,Concrete_Mixer,41,0,0,9,2,267,fall,0
2025-09-24,Northeast_US,Generator,0,0,0,9,2,267,fall,0
2025-09-24,Northeast_US,Compactor,14,0,14,9,2,267,fall,0
2025-09-24,Northeast_US,Drill_Rig,39,1,0,9,2,267,fall,0
2025-09-24,Midwest_US,Excavator,64,0,44,9,2,267,fall,0
2025-09-24,Midwest_US,Bulldozer,4,0,1,9,2,267,fall,0
2025-09-24,Midwest_US,Crane,14,0,0,9,2,267,fall,0
2025-09-24,Midwest_US,Grader,30,0,23,9,2,267,fall,0
2025-09-24,Midwest_US,Loader,0,0,0,9,2,267,fall,0
2025-09-24,Midwest_US,Dump_Truck,0,0,0,9,2,267,fall,0
2025-09-24,Midwest_US,Snow_Remover,0,0,0,9,2,267,fall,0
2025-09-24,Midwest_US,Concrete_Mixer,0,0,0,9,2,267,fall,0
2025-09-24,Midwest_US,Generator,2,0,0,9,2,267,fall,0
2025-09-24,Midwest_US,Compactor,2,0,0,9,2,267,fall,0
2025-09-24,Midwest_US,Drill_Rig,2,0,2,9,2,267,fall,0
2025-09-24,Southeast_US,Excavator,23,1,12,9,2,267,fall,0
2025-09-24,Southeast_US,Bulldozer,25,0,9,9,2,267,fall,0
2025-09-24,Southeast_US,Crane,17,0,0,9,2,267,fall,0
2025-09-24,Southeast_US,Grader,10,0,0,9,2,267,fall,0
2025-09-24,Southeast_US,Loader,36,0,19,9,2,267,fall,0
2025-09-24,Southeast_US,Dump_Truck,16,0,0,9,2,267,fall,0
2025-09-24,Southeast_US,Snow_Remover,0,0,0,9,2,267,fall,0
2025-09-24,Southeast_US,Concrete_Mixer,18,0,0,9,2,267,fall,0
2025-09-24,Southeast_US,Generator,29,4,0,9,2,267,fall,0
2025-09-24,Southeast_US,Compactor,41,0,35,9,2,267,fall,0
2025-09-24,Southeast_US,Drill_Rig,64,15,43,9,2,267,fall,0
2025-09-24,Southwest_US,Excavator,49,0,40,9,2,267,fall,0
2025-09-24,Southwest_US,Bulldozer,25,0,0,9,2,267,fall,0
2025-09-24,Southwest_US,Crane,1,0,0,9,2,267,fall,0
2025-09-24,Southwest_US,Grader,65,0,47,9,2,267,fall,0
2025-09-24,Southwest_US,Loader,27,0,0,9,2,267,fall,0
2025-09-24,Southwest_US,Dump_Truck,28,0,18,9,2,267,fall,0
2025-09-24,Southwest_US,Snow_Remover,0,0,0,9,2,267,fall,0
2025-09-24,Southwest_US,Concrete_Mixer,30,0,0,9,2,267,fall,0
2025-09-24,Southwest_US,Generator,4,4,0,9,2,267,fall,0
2025-09-24,Southwest_US,Compactor,25,0,13,9,2,267,fall,0
2025-09-24,Southwest_US,Drill_Rig,48,13,33,9,2,267,fall,0
2025-09-24,West_Coast,Excavator,56,0,48,9,2,267,fall,0
2025-09-24,West_Coast,Bulldozer,24,0,0,9,2,267,fall,0
2025-09-24,West_Coast,Crane,1,0,0,9,2,267,fall,0
2025-09-24,West_Coast,Grader,24,17,17,9,2,267,fall,0
2025-09-24,West_Coast,Loader,39,0,37,9,2,267,fall,0
2025-09-24,West_Coast,Dump_Truck,30,2,18,9,2,267,fall,0
2025-09-24,West_Coast,Snow_Remover,12,0,0,9,2,267,fall,0
2025-09-24,West_Coast,Concrete_Mixer,40,1,0,9,2,267,fall,0
2025-09-24,West_Coast,Generator,26,0,0,9,2,267,fall,0
2025-09-24,West_Coast,Compactor,88,0,78,9,2,267,fall,0
2025-09-24,West_Coast,Drill_Rig,24,0,23,9,2,267,fall,0
2025-09-25,Northeast_US,Excavator,1,0,0,9,3,268,fall,0
2025-09-25,Northeast_US,Bulldozer,27,0,22,9,3,268,fall,0
2025-09-25,Northeast_US,Crane,23,0,0,9,3,268,fall,0
2025-09-25,Northeast_US,Grader,6,0,0,9,3,268,fall,0
2025-09-25,Northeast_US,Loader,33,0,31,9,3,268,fall,0
2025-09-25,Northeast_US,Dump_Truck,23,0,9,9,3,268,fall,0
2025-09-25,Northeast_US,Snow_Remover,0,0,0,9,3,268,fall,0
2025-09-25,Northeast_US,Concrete_Mixer,60,19,0,9,3,268,fall,0
2025-09-25,Northeast_US,Generator,0,0,0,9,3,268,fall,0
2025-09-25,Northeast_US,Compactor,14,0,14,9,3,268,fall,0
2025-09-25,Northeast_US,Drill_Rig,39,0,0,9,3,268,fall,0
2025-09-25,Midwest_US,Excavator,64,0,44,9,3,268,fall,0
2025-09-25,Midwest_US,Bulldozer,3,0,0,9,3,268,fall,0
2025-09-25,Midwest_US,Crane,14,0,0,9,3,268,fall,0
2025-09-25,Midwest_US,Grader,30,0,23,9,3,268,fall,0
2025-09-25,Midwest_US,Loader,0,0,0,9,3,268,fall,0
2025-09-25,Midwest_US,Dump_Truck,0,0,0,9,3,268,fall,0
2025-09-25,Midwest_US,Snow_Remover,0,0,0,9,3,268,fall,0
2025-09-25,Midwest_US,Concrete_Mixer,0,0,0,9,3,268,fall,0
2025-09-25,Midwest_US,Generator,10,8,0,9,3,268,fall,0
2025-09-25,Midwest_US,Compactor,2,0,0,9,3,268,fall,0
2025-09-25,Midwest_US,Drill_Rig,2,0,2,9,3,268,fall,0
2025-09-25,Southeast_US,Excavator,31,8,12,9,3,268,fall,0
2025-09-25,Southeast_US,Bulldozer,25,0,9,9,3,268,fall,0
2025-09-25,Southeast_US,Crane,25,8,0,9,3,268,fall,0
2025-09-25,Southeast_US,Grader,7,3,0,9,3,268,fall,0
2025-09-25,Southeast_US,Loader,36,0,19,9,3,268,fall,0
2025-09-25,Southeast_US,Dump_Truck,18,2,0,9,3,268,fall,0
2025-09-25,Southeast_US,Snow_Remover,0,0,0,9,3,268,fall,0
2025-09-25,Southeast_US,Concrete_Mixer,17,0,0,9,3,268,fall,0
2025-09-25,Southeast_US,Generator,29,0,0,9,3,268,fall,0
2025-09-25,Southeast_US,Compactor,41,0,35,9,3,268,fall,0
2025-09-25,Southeast_US,Drill_Rig,64,0,43,9,3,268,fall,0
2025-09-25,Southwest_US,Excavator,49,0,40,9,3,268,fall,0
2025-09-25,Southwest_US,Bulldozer,33,8,8,9,3,268,fall,0
2025-09-25,Southwest_US,Crane,1,0,0,9,3,268,fall,0
2025-09-25,Southwest_US,Grader,63,0,47,9,3,268,fall,0
2025-09-25,Southwest_US,Loader,27,2,0,9,3,268,fall,0
2025-09-25,Southwest_US,Dump_Truck,19,0,18,9,3,268,fall,0
2025-09-25,Southwest_US,Snow_Remover,0,0,0,9,3,268,fall,0
2025-09-25,Southwest_US,Concrete_Mixer,50,20,0,9,3,268,fall,0
2025-09-25,Southwest_US,Generator,5,1,0,9,3,268,fall,0
2025-09-25,Southwest_US,Compactor,25,0,13,9,3,268,fall,0
2025-09-25,Southwest_US,Drill_Rig,48,0,33,9,3,268,fall,0
2025-09-25,West_Coast,Excavator,56,0,48,9,3,268,fall,0
2025-09-25,West_Coast,Bulldozer,24,0,0,9,3,268,fall,0
2025-09-25,West_Coast,Crane,1,0,0,9,3,268,fall,0
2025-09-25,West_Coast,Grader,24,0,17,9,3,268,fall,0
2025-09-25,West_Coast,Loader,49,10,37,9,3,268,fall,0
2025-09-25,West_Coast,Dump_Truck,30,0,18,9,3,268,fall,0
2025-09-25,West_Coast,Snow_Remover,12,0,0,9,3,268,fall,0
2025-09-25,West_Coast,Concrete_Mixer,40,0,0,9,3,268,fall,0
2025-09-25,West_Coast,Generator,26,0,0,9,3,268,fall,0
2025-09-25,West_Coast,Compactor,88,0,78,9,3,268,fall,0
2025-09-25,West_Coast,Drill_Rig,24,0,23,9,3,268,fall,0
2025-09-26,Northeast_US,Excavator,7,6,6,9,4,269,fall,0
2025-09-26,Northeast_US,Bulldozer,27,0,22,9,4,269,fall,0
2025-09-26,Northeast_US,Crane,35,13,0,9,4,269,fall,0
2025-09-26,Northeast_US,Grader,6,0,0,9,4,269,fall,0
2025-09-26,Northeast_US,Loader,33,0,31,9,4,269,fall,0
2025-09-26,Northeast_US,Dump_Truck,28,7,16,9,4,269,fall,0
2025-09-26,Northeast_US,Snow_Remover,0,0,0,9,4,269,fall,0
2025-09-26,Northeast_US,Concrete_Mixer,76,16,0,9,4,269,fall,0
2025-09-26,Northeast_US,Generator,0,0,0,9,4,269,fall,0
2025-09-26,Northeast_US,Compactor,14,0,14,9,4,269,fall,0
2025-09-26,Northeast_US,Drill_Rig,39,0,0,9,4,269,fall,0
2025-09-26,Midwest_US,Excavator,64,0,44,9,4,269,fall,0
2025-09-26,Midwest_US,Bulldozer,0,0,0,9,4,269,fall,0
2025-09-26,Midwest_US,Crane,14,0,0,9,4,269,fall,0
2025-09-26,Midwest_US,Grader,30,0,23,9,4,269,fall,0
2025-09-26,Midwest_US,Loader,0,0,0,9,4,269,fall,0
2025-09-26,Midwest_US,Dump_Truck,0,0,0,9,4,269,fall,0
2025-09-26,Midwest_US,Snow_Remover,0,0,0,9,4,269,fall,0
2025-09-26,Midwest_US,Concrete_Mixer,0,0,0,9,4,269,fall,0
2025-09-26,Midwest_US,Generator,10,0,0,9,4,269,fall,0
2025-09-26,Midwest_US,Compactor,4,2,0,9,4,269,fall,0
2025-09-26,Midwest_US,Drill_Rig,2,0,2,9,4,269,fall,0
2025-09-26,Southeast_US,Excavator,31,0,12,9,4,269,fall,0
2025-09-26,Southeast_US,Bulldozer,14,0,9,9,4,269,fall,0
2025-09-26,Southeast_US,Crane,25,0,0,9,4,269,fall,0
2025-09-26,Southeast_US,Grader,7,0,0,9,4,269,fall,0
2025-09-26,Southeast_US,Loader,36,0,19,9,4,269,fall,0
2025-09-26,Southeast_US,Dump_Truck,18,0,0,9,4,269,fall,0
2025-09-26,Southeast_US,Snow_Remover,0,0,0,9,4,269,fall,0
2025-09-26,Southeast_US,Concrete_Mixer,17,0,0,9,4,269,fall,0
2025-09-26,Southeast_US,Generator,29,0,0,9,4,269,fall,0
2025-09-26,Southeast_US,Compactor,41,0,35,9,4,269,fall,0
2025-09-26,Southeast_US,Drill_Rig,64,0,43,9,4,269,fall,0
2025-09-26,Southwest_US,Excavator,49,0,40,9,4,269,fall,0
2025-09-26,Southwest_US,Bulldozer,31,0,8,9,4,269,fall,0
2025-09-26,Southwest_US,Crane,1,0,0,9,4,269,fall,0
2025-09-26,Southwest_US,Grader,60,2,47,9,4,269,fall,0
2025-09-26,Southwest_US,Loader,27,0,0,9,4,269,fall,0
2025-09-26,Southwest_US,Dump_Truck,19,0,18,9,4,269,fall,0
2025-09-26,Southwest_US,Snow_Remover,0,0,0,9,4,269,fall,0
2025-09-26,Southwest_US,Concrete_Mixer,50,0,0,9,4,269,fall,0
2025-09-26,Southwest_US,Generator,5,0,0,9,4,269,fall,0
2025-09-26,Southwest_US,Compactor,25,0,13,9,4,269,fall,0
2025-09-26,Southwest_US,Drill_Rig,48,0,33,9,4,269,fall,0
2025-09-26,West_Coast,Excavator,56,0,48,9,4,269,fall,0
2025-09-26,West_Coast,Bulldozer,24,0,0,9,4,269,fall,0
2025-09-26,West_Coast,Crane,1,0,0,9,4,269,fall,0
2025-09-26,West_Coast,Grader,24,0,17,9,4,269,fall,0
2025-09-26,West_Coast,Loader,50,1,37,9,4,269,fall,0
2025-09-26,West_Coast,Dump_Truck,30,0,18,9,4,269,fall,0
2025-09-26,West_Coast,Snow_Remover,12,0,0,9,4,269,fall,0
2025-09-26,West_Coast,Concrete_Mixer,30,5,0,9,4,269,fall,0
2025-09-26,West_Coast,Generator,4,0,0,9,4,269,fall,0
2025-09-26,West_Coast,Compactor,88,0,78,9,4,269,fall,0
2025-09-26,West_Coast,Drill_Rig,24,0,23,9,4,269,fall,0
2025-09-27,Northeast_US,Excavator,7,0,6,9,5,270,fall,1
2025-09-27,Northeast_US,Bulldozer,27,0,22,9,5,270,fall,1
2025-09-27,Northeast_US,Crane,35,0,0,9,5,270,fall,1
2025-09-27,Northeast_US,Grader,13,7,0,9,5,270,fall,1
2025-09-27,Northeast_US,Loader,33,0,31,9,5,270,fall,1
2025-09-27,Northeast_US,Dump_Truck,28,0,16,9,5,270,fall,1
2025-09-27,Northeast_US,Snow_Remover,0,0,0,9,5,270,fall,1
2025-09-27,Northeast_US,Concrete_Mixer,59,0,0,9,5,270,fall,1
2025-09-27,Northeast_US,Generator,0,0,0,9,5,270,fall,1
2025-09-27,Northeast_US,Compactor,25,11,14,9,5,270,fall,1
2025-09-27,Northeast_US,Drill_Rig,39,0,0,9,5,270,fall,1
2025-09-27,Midwest_US,Excavator,64,0,44,9,5,270,fall,1
2025-09-27,Midwest_US,Bulldozer,0,0,0,9,5,270,fall,1
2025-09-27,Midwest_US,Crane,14,0,0,9,5,270,fall,1
2025-09-27,Midwest_US,Grader,30,0,23,9,5,270,fall,1
2025-09-27,Midwest_US,Loader,0,0,0,9,5,270,fall,1
2025-09-27,Midwest_US,Dump_Truck,0,0,0,9,5,270,fall,1
2025-09-27,Midwest_US,Snow_Remover,0,0,0,9,5,270,fall,1
2025-09-27,Midwest_US,Concrete_Mixer,0,0,0,9,5,270,fall,1
2025-09-27,Midwest_US,Generator,10,0,0,9,5,270,fall,1
2025-09-27,Midwest_US,Compactor,4,0,0,9,5,270,fall,1
2025-09-27,Midwest_US,Drill_Rig,2,0,2,9,5,270,fall,1
2025-09-27,Southeast_US,Excavator,31,0,12,9,5,270,fall,1
2025-09-27,Southeast_US,Bulldozer,14,0,9,9,5,270,fall,1
2025-09-27,Southeast_US,Crane,25,0,0,9,5,270,fall,1
2025-09-27,Southeast_US,Grader,7,0,0,9,5,270,fall,1
2025-09-27,Southeast_US,Loader,36,0,19,9,5,270,fall,1
2025-09-27,Southeast_US,Dump_Truck,18,0,0,9,5,270,fall,1
2025-09-27,Southeast_US,Snow_Remover,0,0,0,9,5,270,fall,1
2025-09-27,Southeast_US,Concrete_Mixer,17,1,0,9,5,270,fall,1
2025-09-27,Southeast_US,Generator,29,0,0,9,5,270,fall,1
2025-09-27,Southeast_US,Compactor,39,0,35,9,5,270,fall,1
2025-09-27,Southeast_US,Drill_Rig,63,0,43,9,5,270,fall,1
2025-09-27,Southwest_US,Excavator,49,0,40,9,5,270,fall,1
2025-09-27,Southwest_US,Bulldozer,31,0,8,9,5,270,fall,1
2025-09-27,Southwest_US,Crane,1,0,0,9,5,270,fall,1
2025-09-27,Southwest_US,Grader,60,0,47,9,5,270,fall,1
2025-09-27,Southwest_US,Loader,27,0,0,9,5,270,fall,1
2025-09-27,Southwest_US,Dump_Truck,18,0,18,9,5,270,fall,1
2025-09-27,Southwest_US,Snow_Remover,0,0,0,9,5,270,fall,1
2025-09-27,Southwest_US,Concrete_Mixer,35,0,0,9,5,270,fall,1
2025-09-27,Southwest_US,Generator,11,6,0,9,5,270,fall,1
2025-09-27,Southwest_US,Compactor,25,0,13,9,5,270,fall,1
2025-09-27,Southwest_US,Drill_Rig,48,0,33,9,5,270,fall,1
2025-09-27,West_Coast,Excavator,56,0,48,9,5,270,fall,1
2025-09-27,West_Coast,Bulldozer,24,0,0,9,5,270,fall,1
2025-09-27,West_Coast,Crane,1,0,0,9,5,270,fall,1
2025-09-27,West_Coast,Grader,24,0,17,9,5,270,fall,1
2025-09-27,West_Coast,Loader,49,0,37,9,5,270,fall,1
2025-09-27,West_Coast,Dump_Truck,28,0,18,9,5,270,fall,1
2025-09-27,West_Coast,Snow_Remover,12,0,0,9,5,270,fall,1
2025-09-27,West_Coast,Concrete_Mixer,32,2,0,9,5,270,fall,1
2025-09-27,West_Coast,Generator,4,0,0,9,5,270,fall,1
2025-09-27,West_Coast,Compactor,88,0,78,9,5,270,fall,1
2025-09-27,West_Coast,Drill_Rig,24,0,23,9,5,270,fall,1
2025-09-28,Northeast_US,Excavator,7,0,6,9,6,271,fall,1
2025-09-28,Northeast_US,Bulldozer,27,0,22,9,6,271,fall,1
2025-09-28,Northeast_US,Crane,35,0,0,9,6,271,fall,1
2025-09-28,Northeast_US,Grader,13,0,0,9,6,271,fall,1
2025-09-28,Northeast_US,Loader,33,0,31,9,6,271,fall,1
2025-09-28,Northeast_US,Dump_Truck,28,0,16,9,6,271,fall,1
2025-09-28,Northeast_US,Snow_Remover,0,0,0,9,6,271,fall,1
2025-09-28,Northeast_US,Concrete_Mixer,59,0,0,9,6,271,fall,1
2025-09-28,Northeast_US,Generator,2,2,0,9,6,271,fall,1
2025-09-28,Northeast_US,Compactor,25,0,14,9,6,271,fall,1
2025-09-28,Northeast_US,Drill_Rig,39,0,0,9,6,271,fall,1
2025-09-28,Midwest_US,Excavator,64,0,44,9,6,271,fall,1
2025-09-28,Midwest_US,Bulldozer,2,2,0,9,6,271,fall,1
2025-09-28,Midwest_US,Crane,14,0,0,9,6,271,fall,1
2025-09-28,Midwest_US,Grader,30,0,23,9,6,271,fall,1
2025-09-28,Midwest_US,Loader,0,0,0,9,6,271,fall,1
