date,region,temp_c,precipitation_mm,snowfall_mm,season
2025-10-28,Southwest_US,20.7,0.0,0.0,fall
2025-10-29,Southwest_US,16.2,0.0,0.0,fall
2025-10-30,Southwest_US,18.3,0.0,0.0,fall
2025-10-31,Southwest_US,17.7,0.0,0.0,fall
2025-11-01,Southwest_US,24.2,0.0,0.0,fall
2025-11-02,Southwest_US,17.6,0.0,0.0,fall
2025-11-03,Southwest_US,17.7,0.0,0.0,fall
2025-11-04,Southwest_US,18.8,0.0,0.0,fall
2025-11-05,Southwest_US,20.9,0.0,0.0,fall
2025-11-06,Southwest_US,18.1,0.0,0.0,fall
2025-11-07,Southwest_US,18.6,0.0,0.0,fall
2025-11-08,Southwest_US,20.5,0.0,0.0,fall
2025-11-09,Southwest_US,17.4,0.0,0.0,fall
2025-11-10,Southwest_US,19.8,0.0,0.0,fall
2025-11-11,Southwest_US,16.0,0.0,0.0,fall
2025-11-12,Southwest_US,16.6,0.0,0.0,fall
2025-11-13,Southwest_US,17.0,0.0,0.0,fall
2025-11-14,Southwest_US,17.5,0.0,0.0,fall
2025-11-15,Southwest_US,14.0,0.0,0.0,fall
2025-11-16,Southwest_US,12.7,0.0,0.0,fall
2025-11-17,Southwest_US,12.9,0.0,0.0,fall
2025-11-18,Southwest_US,14.8,21.0,0.0,fall
2025-11-19,Southwest_US,11.3,0.0,0.0,fall
2025-11-20,Southwest_US,17.0,0.0,0.0,fall
2025-11-21,Southwest_US,18.2,0.0,0.0,fall
2025-11-22,Southwest_US,16.8,14.4,0.0,fall
2025-11-23,Southwest_US,15.4,0.0,0.0,fall
2025-11-24,Southwest_US,13.1,0.0,0.0,fall
2025-11-25,Southwest_US,13.6,0.0,0.0,fall
2025-11-26,Southwest_US,13.8,0.0,0.0,fall
2025-11-27,Southwest_US,14.4,26.1,0.0,fall
2025-11-28,Southwest_US,17.4,0.0,0.0,fall
2025-11-29,Southwest_US,14.2,0.0,0.0,fall
2025-11-30,Southwest_US,10.2,0.0,0.0,fall
2025-12-01,Southwest_US,15.0,0.0,0.0,winter
2025-12-02,Southwest_US,11.7,28.9,0.0,winter
2025-12-03,Southwest_US,12.8,10.0,0.0,winter
2025-12-04,Southwest_US,16.7,0.0,0.0,winter
2025-12-05,Southwest_US,14.5,0.0,0.0,winter
2025-12-06,Southwest_US,15.3,0.0,0.0,winter
2025-12-07,Southwest_US,11.8,0.0,0.0,winter
2025-12-08,Southwest_US,13.6,0.0,0.0,winter
2025-12-09,Southwest_US,7.7,0.0,0.0,winter
2025-12-10,Southwest_US,9.6,0.0,0.0,winter
2025-12-11,Southwest_US,8.8,0.0,0.0,winter
2025-12-12,Southwest_US,11.2,0.0,0.0,winter
2025-12-13,Southwest_US,11.9,0.0,0.0,winter
2025-12-14,Southwest_US,10.8,0.0,0.0,winter
2025-12-15,Southwest_US,6.4,0.0,0.0,winter
2025-12-16,Southwest_US,9.4,0.0,0.0,winter
2025-12-17,Southwest_US,12.8,0.0,0.0,winter
2025-12-18,Southwest_US,10.1,0.0,0.0,winter
2025-12-19,Southwest_US,10.4,0.0,0.0,winter
2025-12-20,Southwest_US,12.1,0.0,0.0,winter
2025-12-21,Southwest_US,8.8,0.0,0.0,winter
2025-12-22,Southwest_US,6.3,0.0,0.0,winter
2025-12-23,Southwest_US,9.6,0.0,0.0,winter
2025-12-24,Southwest_US,5.4,0.0,0.0,winter
2025-12-25,Southwest_US,5.7,0.0,0.0,winter
2025-12-26,Southwest_US,11.0,0.0,0.0,winter
2025-12-27,Southwest_US,8.1,0.0,0.0,winter
2025-12-28,Southwest_US,9.9,9.4,0.0,winter
2025-12-29,Southwest_US,11.3,17.3,0.0,winter
2025-12-30,Southwest_US,10.5,0.0,0.0,winter
2025-12-31,Southwest_US,7.4,0.0,0.0,winter
2023-01-01,West_Coast,10.9,0.0,0.0,winter
2023-01-02,West_Coast,14.7,0.0,0.0,winter
2023-01-03,West_Coast,10.3,0.0,28.1,winter
2023-01-04,West_Coast,9.3,0.0,0.0,winter
2023-01-05,West_Coast,8.7,0.0,0.0,winter
2023-01-06,West_Coast,13.0,0.0,0.0,winter
2023-01-07,West_Coast,12.0,27.4,0.0,winter
2023-01-08,West_Coast,9.7,0.0,0.0,winter
2023-01-09,West_Coast,10.0,0.0,0.0,winter
2023-01-10,West_Coast,9.3,0.0,0.0,winter
2023-01-11,West_Coast,9.2,0.0,0.0,winter
2023-01-12,West_Coast,8.5,0.0,0.0,winter
2023-01-13,West_Coast,12.6,0.0,0.0,winter
2023-01-14,West_Coast,9.1,0.0,0.0,winter
2023-01-15,West_Coast,7.2,0.0,0.0,winter
2023-01-16,West_Coast,9.1,15.2,0.0,winter
2023-01-17,West_Coast,7.5,0.0,0.0,winter
2023-01-18,West_Coast,9.3,0.0,0.0,winter
2023-01-19,West_Coast,8.1,29.7,0.0,winter
2023-01-20,West_Coast,10.3,0.0,0.0,winter
2023-01-21,West_Coast,10.7,0.0,0.0,winter
2023-01-22,West_Coast,5.2,0.0,0.0,winter
2023-01-23,West_Coast,4.9,0.0,0.0,winter
2023-01-24,West_Coast,5.9,0.0,0.0,winter
2023-01-25,West_Coast,10.0,0.0,0.0,winter
2023-01-26,West_Coast,7.9,0.0,16.2,winter
2023-01-27,West_Coast,4.5,0.0,0.0,winter
2023-01-28,West_Coast,8.0,0.0,0.0,winter
2023-01-29,West_Coast,10.2,0.0,0.0,winter
2023-01-30,West_Coast,12.9,0.0,0.0,winter
2023-01-31,West_Coast,10.4,0.0,0.0,winter
2023-02-01,West_Coast,9.6,0.0,28.2,winter
2023-02-02,West_Coast,8.7,28.7,0.0,winter
2023-02-03,West_Coast,10.4,0.0,0.0,winter
2023-02-04,West_Coast,8.0,0.0,0.0,winter
2023-02-05,West_Coast,7.3,0.0,0.0,winter
2023-02-06,West_Coast,10.0,0.0,0.0,winter
2023-02-07,West_Coast,13.1,0.0,0.0,winter
2023-02-08,West_Coast,14.7,0.0,0.0,winter
2023-02-09,West_Coast,5.5,0.0,0.0,winter
2023-02-10,West_Coast,8.2,0.0,0.0,winter
2023-02-11,West_Coast,13.7,25.9,0.0,winter
2023-02-12,West_Coast,9.3,1.6,0.0,winter
2023-02-13,West_Coast,11.5,0.0,0.0,winter
2023-02-14,West_Coast,14.3,0.0,0.0,winter
2023-02-15,West_Coast,14.1,24.3,0.0,winter
2023-02-16,West_Coast,8.9,0.0,0.0,winter
2023-02-17,West_Coast,13.4,0.0,0.0,winter
2023-02-18,West_Coast,13.1,0.0,0.0,winter
2023-02-19,West_Coast,9.9,0.0,0.0,winter
2023-02-20,West_Coast,10.5,0.0,0.0,winter
2023-02-21,West_Coast,6.2,0.0,0.0,winter
2023-02-22,West_Coast,7.3,0.0,0.0,winter
2023-02-23,West_Coast,3.2,0.0,0.0,winter
2023-02-24,West_Coast,12.3,10.8,0.0,winter
2023-02-25,West_Coast,11.8,0.0,0.0,winter
2023-02-26,West_Coast,9.1,0.0,0.0,winter
2023-02-27,West_Coast,13.9,0.0,0.0,winter
2023-02-28,West_Coast,7.8,0.0,0.0,winter
2023-03-01,West_Coast,12.2,0.0,0.0,spring
2023-03-02,West_Coast,14.2,0.0,0.0,spring
2023-03-03,West_Coast,11.9,11.7,0.0,spring
2023-03-04,West_Coast,7.6,0.0,0.0,spring
2023-03-05,West_Coast,10.7,21.2,0.0,spring
2023-03-06,West_Coast,12.1,0.0,0.0,spring
2023-03-07,West_Coast,11.2,0.0,0.0,spring
2023-03-08,West_Coast,14.4,0.0,0.0,spring
2023-03-09,West_Coast,13.3,0.0,0.0,spring
2023-03-10,West_Coast,13.2,0.0,0.0,spring
2023-03-11,West_Coast,14.4,34.8,0.0,spring
2023-03-12,West_Coast,11.3,0.0,0.0,spring
2023-03-13,West_Coast,8.0,7.4,0.0,spring
2023-03-14,West_Coast,12.2,0.0,0.0,spring
2023-03-15,West_Coast,12.4,0.0,0.0,spring
2023-03-16,West_Coast,14.8,0.0,0.0,spring
2023-03-17,West_Coast,11.5,0.0,0.0,spring
2023-03-18,West_Coast,14.1,0.0,14.2,spring
2023-03-19,West_Coast,13.6,0.0,0.0,spring
2023-03-20,West_Coast,13.6,0.0,0.0,spring
2023-03-21,West_Coast,19.2,4.4,0.0,spring
2023-03-22,West_Coast,10.5,26.7,0.0,spring
2023-03-23,West_Coast,12.8,0.0,0.0,spring
2023-03-24,West_Coast,14.4,0.0,0.0,spring
2023-03-25,West_Coast,14.5,0.0,0.0,spring
2023-03-26,West_Coast,12.1,0.0,0.0,spring
2023-03-27,West_Coast,16.4,0.0,16.7,spring
2023-03-28,West_Coast,15.2,0.0,0.0,spring
2023-03-29,West_Coast,12.5,0.0,0.0,spring
2023-03-30,West_Coast,12.9,0.0,0.0,spring
2023-03-31,West_Coast,15.0,0.0,0.0,spring
2023-04-01,West_Coast,15.5,0.0,0.0,spring
2023-04-02,West_Coast,14.3,0.0,0.0,spring
2023-04-03,West_Coast,17.8,0.0,0.0,spring
2023-04-04,West_Coast,18.7,0.0,0.0,spring
2023-04-05,West_Coast,16.9,0.0,0.0,spring
2023-04-06,West_Coast,16.3,0.0,0.0,spring
2023-04-07,West_Coast,11.6,0.0,0.0,spring
2023-04-08,West_Coast,11.8,0.0,0.0,spring
2023-04-09,West_Coast,16.1,0.0,0.0,spring
2023-04-10,West_Coast,15.5,0.0,0.0,spring
2023-04-11,West_Coast,17.8,0.0,0.0,spring
2023-04-12,West_Coast,20.3,0.0,0.0,spring
2023-04-13,West_Coast,17.6,0.0,0.0,spring
2023-04-14,West_Coast,15.3,0.0,0.0,spring
2023-04-15,West_Coast,19.8,0.0,0.0,spring
2023-04-16,West_Coast,16.2,0.0,0.0,spring
2023-04-17,West_Coast,16.0,0.0,0.0,spring
2023-04-18,West_Coast,16.0,0.0,0.0,spring
2023-04-19,West_Coast,20.6,0.0,0.0,spring
2023-04-20,West_Coast,19.2,0.0,0.0,spring
2023-04-21,West_Coast,16.6,0.0,0.0,spring
2023-04-22,West_Coast,13.8,0.0,0.0,spring
2023-04-23,West_Coast,17.4,11.8,0.0,spring
2023-04-24,West_Coast,21.8,0.0,0.0,spring
2023-04-25,West_Coast,20.2,0.0,0.0,spring
2023-04-26,West_Coast,15.6,0.0,0.0,spring
2023-04-27,West_Coast,15.9,0.0,0.0,spring
2023-04-28,West_Coast,19.4,0.0,0.0,spring
2023-04-29,West_Coast,16.3,0.0,0.0,spring
2023-04-30,West_Coast,17.4,0.0,0.0,spring
2023-05-01,West_Coast,19.6,0.0,0.0,spring
2023-05-02,West_Coast,18.1,0.0,0.0,spring
2023-05-03,West_Coast,22.6,0.0,0.0,spring
2023-05-04,West_Coast,19.2,0.0,0.0,spring
2023-05-05,West_Coast,24.5,25.5,0.0,spring
2023-05-06,West_Coast,17.9,0.0,0.0,spring
2023-05-07,West_Coast,19.3,37.1,0.0,spring
2023-05-08,West_Coast,21.9,38.9,0.0,spring
2023-05-09,West_Coast,19.5,14.1,0.0,spring
2023-05-10,West_Coast,18.7,0.0,0.0,spring
2023-05-11,West_Coast,22.0,0.0,0.0,spring
2023-05-12,West_Coast,24.0,0.0,0.0,spring
2023-05-13,West_Coast,20.3,0.0,0.0,spring
2023-05-14,West_Coast,19.6,0.0,0.0,spring
2023-05-15,West_Coast,19.6,0.0,0.0,spring
2023-05-16,West_Coast,20.8,0.0,0.0,spring
2023-05-17,West_Coast,24.4,0.0,0.0,spring
2023-05-18,West_Coast,24.3,0.0,0.0,spring
2023-05-19,West_Coast,20.2,24.3,0.0,spring
2023-05-20,West_Coast,20.2,0.0,0.0,spring
2023-05-21,West_Coast,20.2,0.0,0.0,spring
2023-05-22,West_Coast,23.9,0.0,0.0,spring
2023-05-23,West_Coast,20.0,0.0,0.0,spring
2023-05-24,West_Coast,22.9,0.0,0.0,spring
2023-05-25,West_Coast,20.2,5.9,0.0,spring
2023-05-26,West_Coast,24.8,0.0,0.0,spring
2023-05-27,West_Coast,22.6,32.7,0.0,spring
2023-05-28,West_Coast,25.7,0.0,0.0,spring
2023-05-29,West_Coast,24.2,0.0,0.0,spring
2023-05-30,West_Coast,20.3,0.0,0.0,spring
2023-05-31,West_Coast,26.6,0.0,0.0,spring
2023-06-01,West_Coast,22.9,0.0,0.0,summer
2023-06-02,West_Coast,22.8,18.0,0.0,summer
2023-06-03,West_Coast,24.7,30.6,0.0,summer
2023-06-04,West_Coast,24.5,0.0,0.0,summer
2023-06-05,West_Coast,23.9,21.9,0.0,summer
2023-06-06,West_Coast,23.7,4.7,0.0,summer
2023-06-07,West_Coast,21.3,26.8,0.0,summer
2023-06-08,West_Coast,27.9,5.3,0.0,summer
2023-06-09,West_Coast,23.5,0.0,0.0,summer
2023-06-10,West_Coast,20.8,9.6,0.0,summer
2023-06-11,West_Coast,21.7,0.0,0.0,summer
2023-06-12,West_Coast,24.4,0.0,0.0,summer
2023-06-13,West_Coast,25.0,0.0,0.0,summer
2023-06-14,West_Coast,27.6,0.0,0.0,summer
2023-06-15,West_Coast,30.3,0.0,0.0,summer
2023-06-16,West_Coast,26.1,0.0,0.0,summer
2023-06-17,West_Coast,24.9,0.0,0.0,summer
2023-06-18,West_Coast,29.3,0.0,0.0,summer
2023-06-19,West_Coast,24.2,10.6,0.0,summer
2023-06-20,West_Coast,25.1,0.0,0.0,summer
2023-06-21,West_Coast,28.5,0.0,0.0,summer
2023-06-22,West_Coast,25.1,0.0,0.0,summer
2023-06-23,West_Coast,25.4,0.0,0.0,summer
2023-06-24,West_Coast,28.3,0.0,0.0,summer
2023-06-25,West_Coast,21.6,0.0,0.0,summer
2023-06-26,West_Coast,23.1,34.0,0.0,summer
2023-06-27,West_Coast,26.9,35.6,0.0,summer
2023-06-28,West_Coast,25.5,0.0,0.0,summer
2023-06-29,West_Coast,25.0,0.0,0.0,summer
2023-06-30,West_Coast,20.8,27.3,0.0,summer
2023-07-01,West_Coast,27.6,0.0,0.0,summer
2023-07-02,West_Coast,23.6,20.8,0.0,summer
2023-07-03,West_Coast,27.4,6.6,0.0,summer
2023-07-04,West_Coast,25.1,33.6,0.0,summer
2023-07-05,West_Coast,24.4,0.0,0.0,summer
2023-07-06,West_Coast,25.2,14.8,0.0,summer
2023-07-07,West_Coast,29.7,0.0,0.0,summer
2023-07-08,West_Coast,30.4,0.0,0.0,summer
2023-07-09,West_Coast,21.5,0.0,0.0,summer
2023-07-10,West_Coast,25.3,0.0,0.0,summer
2023-07-11,West_Coast,25.2,0.0,0.0,summer
2023-07-12,West_Coast,25.6,23.3,0.0,summer
2023-07-13,West_Coast,26.3,0.0,0.0,summer
2023-07-14,West_Coast,23.6,0.0,0.0,summer
2023-07-15,West_Coast,27.2,0.0,0.0,summer
2023-07-16,West_Coast,27.6,0.0,0.0,summer
2023-07-17,West_Coast,25.0,9.5,0.0,summer
2023-07-18,West_Coast,22.9,0.0,0.0,summer
2023-07-19,West_Coast,25.7,2.4,0.0,summer
2023-07-20,West_Coast,27.7,0.0,0.0,summer
2023-07-21,West_Coast,26.5,0.0,0.0,summer
2023-07-22,West_Coast,24.2,25.0,0.0,summer
2023-07-23,West_Coast,25.4,0.0,0.0,summer
2023-07-24,West_Coast,26.8,0.0,0.0,summer
2023-07-25,West_Coast,27.1,0.0,0.0,summer
2023-07-26,West_Coast,26.9,0.0,0.0,summer
2023-07-27,West_Coast,28.3,3.6,0.0,summer
2023-07-28,West_Coast,23.5,0.0,0.0,summer
2023-07-29,West_Coast,23.6,0.0,0.0,summer
2023-07-30,West_Coast,28.6,0.0,0.0,summer
2023-07-31,West_Coast,22.8,0.0,0.0,summer
2023-08-01,West_Coast,24.4,0.0,0.0,summer
2023-08-02,West_Coast,26.5,38.5,0.0,summer
2023-08-03,West_Coast,29.5,0.0,0.0,summer
2023-08-04,West_Coast,27.7,0.0,0.0,summer
2023-08-05,West_Coast,21.4,0.0,0.0,summer
2023-08-06,West_Coast,24.7,0.0,0.0,summer
2023-08-07,West_Coast,26.9,0.0,0.0,summer
2023-08-08,West_Coast,28.3,31.7,0.0,summer
2023-08-09,West_Coast,26.4,0.0,0.0,summer
2023-08-10,West_Coast,27.2,0.0,0.0,summer
2023-08-11,West_Coast,27.3,0.0,0.0,summer
2023-08-12,West_Coast,23.7,19.3,0.0,summer
2023-08-13,West_Coast,25.4,0.0,0.0,summer
2023-08-14,West_Coast,28.6,0.0,0.0,summer
2023-08-15,West_Coast,22.4,0.0,0.0,summer
2023-08-16,West_Coast,25.7,0.0,0.0,summer
2023-08-17,West_Coast,26.8,0.0,0.0,summer
2023-08-18,West_Coast,27.8,39.3,0.0,summer
2023-08-19,West_Coast,22.0,12.2,0.0,summer
2023-08-20,West_Coast,24.2,0.0,0.0,summer
2023-08-21,West_Coast,23.9,0.0,0.0,summer
2023-08-22,West_Coast,19.4,0.0,0.0,summer
2023-08-23,West_Coast,20.1,0.0,0.0,summer
2023-08-24,West_Coast,23.9,0.0,0.0,summer
2023-08-25,West_Coast,22.8,0.0,0.0,summer
2023-08-26,West_Coast,25.3,0.0,0.0,summer
2023-08-27,West_Coast,24.6,34.5,0.0,summer
2023-08-28,West_Coast,24.5,39.8,0.0,summer
2023-08-29,West_Coast,28.0,0.0,0.0,summer
2023-08-30,West_Coast,27.5,0.0,0.0,summer
2023-08-31,West_Coast,26.6,0.0,0.0,summer
2023-09-01,West_Coast,24.1,0.0,0.0,fall
2023-09-02,West_Coast,23.6,31.2,0.0,fall
2023-09-03,West_Coast,20.7,0.0,0.0,fall
2023-09-04,West_Coast,26.2,0.0,0.0,fall
2023-09-05,West_Coast,26.7,0.0,0.0,fall
2023-09-06,West_Coast,24.7,36.1,0.0,fall
2023-09-07,West_Coast,22.0,0.0,0.0,fall
2023-09-08,West_Coast,21.8,0.0,0.0,fall
2023-09-09,West_Coast,24.0,38.4,0.0,fall
2023-09-10,West_Coast,22.0,6.7,0.0,fall
2023-09-11,West_Coast,21.7,0.0,0.0,fall
2023-09-12,West_Coast,26.9,0.0,0.0,fall
2023-09-13,West_Coast,19.5,0.0,0.0,fall
2023-09-14,West_Coast,23.6,12.5,0.0,fall
2023-09-15,West_Coast,19.2,39.3,0.0,fall
2023-09-16,West_Coast,24.0,0.0,0.0,fall
2023-09-17,West_Coast,22.8,0.0,0.0,fall
2023-09-18,West_Coast,22.9,0.0,0.0,fall
2023-09-19,West_Coast,21.7,0.0,0.0,fall
2023-09-20,West_Coast,24.2,0.0,0.0,fall
2023-09-21,West_Coast,22.4,0.0,0.0,fall
2023-09-22,West_Coast,19.1,0.0,0.0,fall
2023-09-23,West_Coast,21.8,0.0,0.0,fall
2023-09-24,West_Coast,19.8,0.0,0.0,fall
2023-09-25,West_Coast,22.9,0.0,0.0,fall
2023-09-26,West_Coast,23.8,0.0,0.0,fall
2023-09-27,West_Coast,17.7,0.0,0.0,fall
2023-09-28,West_Coast,18.8,0.0,0.0,fall
2023-09-29,West_Coast,17.5,0.0,0.0,fall
2023-09-30,West_Coast,21.6,0.0,0.0,fall
2023-10-01,West_Coast,20.0,0.0,0.0,fall
2023-10-02,West_Coast,18.9,0.0,0.0,fall
2023-10-03,West_Coast,15.8,0.0,0.0,fall
2023-10-04,West_Coast,20.7,30.7,0.0,fall
2023-10-05,West_Coast,22.7,0.0,0.0,fall
2023-10-06,West_Coast,20.6,2.7,0.0,fall
2023-10-07,West_Coast,19.2,0.0,0.0,fall
2023-10-08,West_Coast,21.0,32.2,0.0,fall
2023-10-09,West_Coast,17.1,0.0,0.0,fall
2023-10-10,West_Coast,20.6,0.0,0.0,fall
2023-10-11,West_Coast,26.0,2.5,0.0,fall
2023-10-12,West_Coast,18.8,0.0,0.0,fall
2023-10-13,West_Coast,16.6,0.0,0.0,fall
2023-10-14,West_Coast,20.9,27.2,0.0,fall
2023-10-15,West_Coast,20.4,0.0,0.0,fall
2023-10-16,West_Coast,17.5,0.0,0.0,fall
2023-10-17,West_Coast,15.3,0.0,0.0,fall
2023-10-18,West_Coast,14.7,0.0,0.0,fall
2023-10-19,West_Coast,15.9,0.0,0.0,fall
2023-10-20,West_Coast,15.7,0.0,0.0,fall
2023-10-21,West_Coast,15.5,27.6,0.0,fall
2023-10-22,West_Coast,14.9,0.0,0.0,fall
2023-10-23,West_Coast,16.6,0.0,0.0,fall
2023-10-24,West_Coast,16.7,0.0,0.0,fall
2023-10-25,West_Coast,17.0,0.0,0.0,fall
2023-10-26,West_Coast,13.4,0.0,0.0,fall
2023-10-27,West_Coast,16.1,0.0,0.0,fall
2023-10-28,West_Coast,18.1,0.0,0.0,fall
2023-10-29,West_Coast,15.3,0.0,0.0,fall
2023-10-30,West_Coast,16.5,6.8,0.0,fall
2023-10-31,West_Coast,20.0,0.0,0.0,fall
2023-11-01,West_Coast,19.0,0.0,0.0,fall
2023-11-02,West_Coast,13.6,0.0,0.0,fall
2023-11-03,West_Coast,14.7,0.0,0.0,fall
2023-11-04,West_Coast,16.9,0.0,0.0,fall
2023-11-05,West_Coast,15.7,0.0,0.0,fall
2023-11-06,West_Coast,14.4,0.0,0.0,fall
2023-11-07,West_Coast,13.5,0.0,0.0,fall
2023-11-08,West_Coast,16.6,0.0,0.0,fall
2023-11-09,West_Coast,13.0,0.0,0.0,fall
2023-11-10,West_Coast,15.3,10.5,0.0,fall
2023-11-11,West_Coast,11.4,0.0,0.0,fall
2023-11-12,West_Coast,12.1,4.2,0.0,fall
2023-11-13,West_Coast,18.5,17.7,0.0,fall
2023-11-14,West_Coast,10.2,0.0,0.0,fall
2023-11-15,West_Coast,15.6,19.4,0.0,fall
2023-11-16,West_Coast,13.9,0.0,0.0,fall
2023-11-17,West_Coast,12.8,0.0,0.0,fall
2023-11-18,West_Coast,12.3,0.0,0.0,fall
2023-11-19,West_Coast,13.7,0.0,0.0,fall
2023-11-20,West_Coast,13.3,0.0,27.8,fall
2023-11-21,West_Coast,10.9,0.0,0.0,fall
2023-11-22,West_Coast,12.8,0.0,0.0,fall
2023-11-23,West_Coast,14.4,0.0,0.0,fall
2023-11-24,West_Coast,14.6,31.3,0.0,fall
2023-11-25,West_Coast,12.7,0.0,0.0,fall
2023-11-26,West_Coast,14.3,0.0,0.0,fall
2023-11-27,West_Coast,6.2,0.0,0.0,fall
2023-11-28,West_Coast,13.8,0.0,0.0,fall
2023-11-29,West_Coast,15.9,0.0,0.0,fall
2023-11-30,West_Coast,9.9,0.0,0.0,fall
2023-12-01,West_Coast,11.5,0.0,0.0,winter
2023-12-02,West_Coast,10.9,0.0,0.0,winter
2023-12-03,West_Coast,14.3,0.0,0.0,winter
2023-12-04,West_Coast,14.2,0.0,0.0,winter
2023-12-05,West_Coast,6.4,19.8,0.0,winter
2023-12-06,West_Coast,14.3,0.0,0.0,winter
2023-12-07,West_Coast,9.7,0.0,0.0,winter
2023-12-08,West_Coast,5.8,0.0,0.0,winter
2023-12-09,West_Coast,15.5,0.0,0.0,winter
2023-12-10,West_Coast,12.3,0.0,0.0,winter
2023-12-11,West_Coast,15.0,0.0,0.0,winter
2023-12-12,West_Coast,9.7,0.0,0.0,winter
2023-12-13,West_Coast,9.6,0.0,0.0,winter
2023-12-14,West_Coast,6.9,0.0,0.0,winter
2023-12-15,West_Coast,11.3,34.9,0.0,winter
2023-12-16,West_Coast,11.9,0.0,0.0,winter
2023-12-17,West_Coast,7.3,6.5,0.0,winter
2023-12-18,West_Coast,9.9,8.0,0.0,winter
2023-12-19,West_Coast,8.2,0.0,2.3,winter
2023-12-20,West_Coast,12.9,31.1,0.0,winter
2023-12-21,West_Coast,7.8,6.8,0.0,winter
2023-12-22,West_Coast,5.4,0.0,0.0,winter
2023-12-23,West_Coast,5.0,0.0,0.0,winter
2023-12-24,West_Coast,6.7,0.0,0.0,winter
2023-12-25,West_Coast,7.9,38.6,0.0,winter
2023-12-26,West_Coast,8.5,0.0,0.0,winter
2023-12-27,West_Coast,10.5,24.0,0.0,winter
2023-12-28,West_Coast,9.3,0.0,0.0,winter
2023-12-29,West_Coast,4.4,0.0,0.0,winter
2023-12-30,West_Coast,7.0,11.3,0.0,winter
2023-12-31,West_Coast,10.9,0.0,0.0,winter
2024-01-01,West_Coast,5.9,0.0,0.0,winter
2024-01-02,West_Coast,9.3,33.0,8.4,winter
2024-01-03,West_Coast,9.4,0.0,4.1,winter
2024-01-04,West_Coast,9.7,0.0,0.0,winter
2024-01-05,West_Coast,9.0,0.0,0.0,winter
2024-01-06,West_Coast,9.6,0.0,0.0,winter
2024-01-07,West_Coast,5.5,0.0,0.0,winter
2024-01-08,West_Coast,10.0,0.0,0.0,winter
2024-01-09,West_Coast,4.3,0.0,0.0,winter
2024-01-10,West_Coast,11.7,26.6,0.0,winter
2024-01-11,West_Coast,9.3,19.7,0.0,winter
2024-01-12,West_Coast,8.9,0.0,0.0,winter
2024-01-13,West_Coast,7.5,0.0,0.0,winter
2024-01-14,West_Coast,8.7,0.0,0.0,winter
2024-01-15,West_Coast,6.7,0.0,0.0,winter
2024-01-16,West_Coast,8.4,0.0,0.0,winter
2024-01-17,West_Coast,8.2,37.5,0.0,winter
2024-01-18,West_Coast,9.1,31.0,0.0,winter
2024-01-19,West_Coast,7.0,0.0,0.0,winter
2024-01-20,West_Coast,10.6,0.0,0.0,winter
2024-01-21,West_Coast,6.4,0.0,0.0,winter
2024-01-22,West_Coast,8.3,0.0,0.0,winter
2024-01-23,West_Coast,9.9,0.0,0.0,winter
2024-01-24,West_Coast,14.6,0.0,0.0,winter
2024-01-25,West_Coast,9.7,0.0,0.0,winter
2024-01-26,West_Coast,11.5,6.7,0.0,winter
2024-01-27,West_Coast,13.0,0.0,0.0,winter
2024-01-28,West_Coast,14.0,0.0,0.0,winter
2024-01-29,West_Coast,10.1,0.0,0.0,winter
2024-01-30,West_Coast,8.0,0.0,0.0,winter
2024-01-31,West_Coast,10.1,0.0,0.0,winter
2024-02-01,West_Coast,13.3,0.0,0.0,winter
2024-02-02,West_Coast,8.7,0.0,0.0,winter
2024-02-03,West_Coast,7.2,0.0,0.0,winter
2024-02-04,West_Coast,10.0,0.0,0.0,winter
2024-02-05,West_Coast,13.1,0.0,7.3,winter
2024-02-06,West_Coast,9.9,0.0,0.0,winter
2024-02-07,West_Coast,8.2,13.3,0.0,winter
2024-02-08,West_Coast,9.9,0.0,0.0,winter
2024-02-09,West_Coast,6.5,0.0,0.0,winter
2024-02-10,West_Coast,10.2,0.0,0.0,winter
2024-02-11,West_Coast,10.5,0.0,0.0,winter
2024-02-12,West_Coast,6.3,0.0,0.0,winter
2024-02-13,West_Coast,13.3,5.2,0.0,winter
2024-02-14,West_Coast,8.6,0.0,0.0,winter
2024-02-15,West_Coast,9.1,0.0,0.0,winter
2024-02-16,West_Coast,14.9,0.0,0.0,winter
2024-02-17,West_Coast,10.0,0.0,0.0,winter
2024-02-18,West_Coast,7.7,4.6,10.0,winter
2024-02-19,West_Coast,9.4,0.0,0.0,winter
2024-02-20,West_Coast,9.7,0.0,0.0,winter
2024-02-21,West_Coast,12.8,0.0,0.0,winter
2024-02-22,West_Coast,12.8,2.9,0.0,winter
2024-02-23,West_Coast,10.8,0.0,0.0,winter
2024-02-24,West_Coast,5.2,0.0,0.0,winter
2024-02-25,West_Coast,5.6,0.0,0.0,winter
2024-02-26,West_Coast,9.3,16.7,0.0,winter
2024-02-27,West_Coast,11.8,0.0,0.0,winter
2024-02-28,West_Coast,10.3,0.0,0.0,winter
2024-02-29,West_Coast,16.4,37.8,0.0,winter
2024-03-01,West_Coast,11.4,0.0,24.7,spring
2024-03-02,West_Coast,12.9,37.6,0.0,spring
2024-03-03,West_Coast,10.3,36.8,0.0,spring
2024-03-04,West_Coast,7.6,32.7,0.0,spring
2024-03-05,West_Coast,12.4,0.0,0.0,spring
2024-03-06,West_Coast,12.0,0.0,0.0,spring
