country,machine_type,week_start,year,month,iso_week,bookings,revenue_usd,seasonality_index,demand_level
USA,Dozer,2024-12-09,2024,12,50,1,48439,0.75,Low
USA,Dozer,2024-12-16,2024,12,51,4,34864,0.75,Low
USA,Dozer,2024-12-23,2024,12,52,6,80971,0.75,Medium
USA,Dozer,2024-12-30,2024,12,1,3,45980,0.75,Low
USA,Dozer,2025-01-06,2025,1,2,2,24429,0.7,Low
USA,Dozer,2025-01-13,2025,1,3,1,20579,0.7,Low
USA,Dozer,2025-01-20,2025,1,4,1,8255,0.7,Low
USA,Dozer,2025-01-27,2025,1,5,2,14858,0.7,Low
USA,Dozer,2025-02-03,2025,2,6,4,45037,0.75,Low
USA,Dozer,2025-02-10,2025,2,7,2,39075,0.75,Low
USA,Dozer,2025-02-17,2025,2,8,3,17645,0.75,Low
USA,Dozer,2025-02-24,2025,2,9,2,17473,0.75,Low
USA,Dozer,2025-03-03,2025,3,10,3,24400,1.0,Low
USA,Dozer,2025-03-10,2025,3,11,6,79052,1.0,Medium
USA,Dozer,2025-03-17,2025,3,12,3,65841,1.0,Low
USA,Dozer,2025-03-24,2025,3,13,2,20499,1.0,Low
USA,Dozer,2025-03-31,2025,3,14,4,35436,1.0,Low
USA,Dozer,2025-04-07,2025,4,15,12,115303,1.3,Medium
USA,Dozer,2025-04-14,2025,4,16,10,83167,1.3,Medium
USA,Dozer,2025-04-21,2025,4,17,13,175490,1.3,Medium
USA,Dozer,2025-04-28,2025,4,18,13,190986,1.3,Medium
USA,Dozer,2025-05-05,2025,5,19,16,185842,1.55,High
USA,Dozer,2025-05-12,2025,5,20,9,124793,1.55,Medium
USA,Dozer,2025-05-19,2025,5,21,13,195101,1.55,Medium
USA,Dozer,2025-05-26,2025,5,22,5,71489,1.55,Low
USA,Dozer,2025-06-02,2025,6,23,17,230218,1.65,High
USA,Dozer,2025-06-09,2025,6,24,11,204827,1.65,Medium
USA,Dozer,2025-06-16,2025,6,25,7,98470,1.65,Medium
USA,Dozer,2025-06-23,2025,6,26,12,189904,1.65,Medium
USA,Dozer,2025-06-30,2025,6,27,11,149627,1.65,Medium
USA,Dozer,2025-07-07,2025,7,28,16,213278,1.55,High
USA,Dozer,2025-07-14,2025,7,29,12,118873,1.55,Medium
USA,Dozer,2025-07-21,2025,7,30,8,104049,1.55,Medium
USA,Dozer,2025-07-28,2025,7,31,12,122296,1.55,Medium
USA,Dozer,2025-08-04,2025,8,32,12,202732,1.5,Medium
USA,Dozer,2025-08-11,2025,8,33,12,262919,1.5,Medium
USA,Dozer,2025-08-18,2025,8,34,9,95753,1.5,Medium
USA,Dozer,2025-08-25,2025,8,35,13,170662,1.5,Medium
USA,Dozer,2025-09-01,2025,9,36,11,161991,1.4,Medium
USA,Dozer,2025-09-08,2025,9,37,12,176498,1.4,Medium
USA,Dozer,2025-09-15,2025,9,38,5,73146,1.4,Low
USA,Dozer,2025-09-22,2025,9,39,17,243032,1.4,High
USA,Dozer,2025-09-29,2025,9,40,8,117286,1.4,Medium
USA,Dozer,2025-10-06,2025,10,41,9,108981,1.25,Medium
USA,Dozer,2025-10-13,2025,10,42,6,32062,1.25,Medium
USA,Dozer,2025-10-20,2025,10,43,16,232132,1.25,High
USA,Dozer,2025-10-27,2025,10,44,5,79777,1.25,Low
USA,Dozer,2025-11-03,2025,11,45,11,122508,1.0,Medium
USA,Dozer,2025-11-10,2025,11,46,7,66002,1.0,Medium
USA,Dozer,2025-11-17,2025,11,47,6,77381,1.0,Medium
USA,Dozer,2025-11-24,2025,11,48,10,205374,1.0,Medium
USA,Dozer,2025-12-01,2025,12,49,4,51165,0.75,Low
USA,Dozer,2025-12-08,2025,12,50,3,34129,0.75,Low
USA,Dozer,2025-12-15,2025,12,51,4,46992,0.75,Low
USA,Dozer,2025-12-22,2025,12,52,1,5383,0.75,Low
USA,Dozer,2025-12-29,2025,12,1,5,80746,0.75,Low
USA,Dozer,2026-01-05,2026,1,2,4,25868,0.7,Low
USA,Dozer,2026-01-12,2026,1,3,2,34795,0.7,Low
USA,Dozer,2026-01-19,2026,1,4,5,91309,0.7,Low
USA,Dozer,2026-01-26,2026,1,5,1,12472,0.7,Low
USA,Dozer,2026-02-02,2026,2,6,3,15294,0.75,Low
USA,Dozer,2026-02-09,2026,2,7,7,56225,0.75,Medium
USA,Dozer,2026-02-16,2026,2,8,1,17544,0.75,Low
USA,Dozer,2026-02-23,2026,2,9,5,63033,0.75,Low
USA,Dozer,2026-03-02,2026,3,10,1,19730,1.0,Low
USA,Dozer,2026-03-09,2026,3,11,5,44658,1.0,Low
USA,Dozer,2026-03-16,2026,3,12,5,81808,1.0,Low
USA,Dozer,2026-03-23,2026,3,13,6,85841,1.0,Medium
USA,Dozer,2026-03-30,2026,3,14,2,51752,1.0,Low
USA,Dozer,2026-04-06,2026,4,15,13,190893,1.3,Medium
USA,Dozer,2026-04-13,2026,4,16,8,101346,1.3,Medium
USA,Dozer,2026-04-20,2026,4,17,8,109351,1.3,Medium
USA,Dozer,2026-04-27,2026,4,18,7,87649,1.3,Medium
USA,Dozer,2026-05-04,2026,5,19,8,85416,1.55,Medium
USA,Dozer,2026-05-11,2026,5,20,20,168707,1.55,High
USA,Dozer,2026-05-18,2026,5,21,13,177374,1.55,Medium
USA,Dozer,2026-05-25,2026,5,22,9,108449,1.55,Medium
USA,Dozer,2026-06-01,2026,6,23,16,179017,1.65,High
USA,Dozer,2026-06-08,2026,6,24,12,175478,1.65,Medium
USA,Dozer,2026-06-15,2026,6,25,19,238686,1.65,High
USA,Dozer,2026-06-22,2026,6,26,13,140963,1.65,Medium
USA,Dozer,2026-06-29,2026,6,27,2,12298,1.65,Low
USA,Dump Truck,2023-01-02,2023,1,1,2,23582,0.8,Low
USA,Dump Truck,2023-01-09,2023,1,2,3,11350,0.8,Low
USA,Dump Truck,2023-01-16,2023,1,3,3,11919,0.8,Low
USA,Dump Truck,2023-01-23,2023,1,4,1,3625,0.8,Low
USA,Dump Truck,2023-01-30,2023,1,5,3,11646,0.8,Low
USA,Dump Truck,2023-02-13,2023,2,7,2,18061,0.85,Low
USA,Dump Truck,2023-02-20,2023,2,8,3,12726,0.85,Low
USA,Dump Truck,2023-02-27,2023,2,9,3,9821,0.85,Low
USA,Dump Truck,2023-03-06,2023,3,10,5,14839,1.0,Low
USA,Dump Truck,2023-03-13,2023,3,11,4,17533,1.0,Low
USA,Dump Truck,2023-03-20,2023,3,12,4,24894,1.0,Low
USA,Dump Truck,2023-03-27,2023,3,13,6,28710,1.0,Medium
USA,Dump Truck,2023-04-03,2023,4,14,3,24378,1.25,Low
USA,Dump Truck,2023-04-10,2023,4,15,8,61257,1.25,Medium
USA,Dump Truck,2023-04-17,2023,4,16,3,17365,1.25,Low
USA,Dump Truck,2023-04-24,2023,4,17,5,34163,1.25,Low
USA,Dump Truck,2023-05-01,2023,5,18,8,47984,1.4,Medium
USA,Dump Truck,2023-05-08,2023,5,19,4,20751,1.4,Low
USA,Dump Truck,2023-05-15,2023,5,20,5,38539,1.4,Low
USA,Dump Truck,2023-05-22,2023,5,21,8,34199,1.4,Medium
USA,Dump Truck,2023-05-29,2023,5,22,10,45573,1.4,Medium
USA,Dump Truck,2023-06-05,2023,6,23,8,28545,1.5,Medium
USA,Dump Truck,2023-06-12,2023,6,24,4,23606,1.5,Low
USA,Dump Truck,2023-06-19,2023,6,25,1,11238,1.5,Low
USA,Dump Truck,2023-06-26,2023,6,26,9,65452,1.5,Medium
USA,Dump Truck,2023-07-03,2023,7,27,8,54761,1.45,Medium
USA,Dump Truck,2023-07-10,2023,7,28,7,42989,1.45,Medium
USA,Dump Truck,2023-07-17,2023,7,29,6,29789,1.45,Medium
USA,Dump Truck,2023-07-24,2023,7,30,1,2695,1.45,Low
USA,Dump Truck,2023-07-31,2023,7,31,11,80526,1.45,Medium
USA,Dump Truck,2023-08-07,2023,8,32,7,83495,1.4,Medium
USA,Dump Truck,2023-08-14,2023,8,33,5,37399,1.4,Low
USA,Dump Truck,2023-08-21,2023,8,34,3,11343,1.4,Low
USA,Dump Truck,2023-08-28,2023,8,35,3,16546,1.4,Low
USA,Dump Truck,2023-09-04,2023,9,36,4,26592,1.35,Low
USA,Dump Truck,2023-09-11,2023,9,37,3,19576,1.35,Low
USA,Dump Truck,2023-09-18,2023,9,38,7,49312,1.35,Medium
USA,Dump Truck,2023-09-25,2023,9,39,6,38755,1.35,Medium
USA,Dump Truck,2023-10-02,2023,10,40,4,15801,1.25,Low
USA,Dump Truck,2023-10-09,2023,10,41,5,39152,1.25,Low
USA,Dump Truck,2023-10-16,2023,10,42,7,58069,1.25,Medium
USA,Dump Truck,2023-10-23,2023,10,43,5,42343,1.25,Low
USA,Dump Truck,2023-10-30,2023,10,44,8,37959,1.25,Medium
USA,Dump Truck,2023-11-06,2023,11,45,4,17727,1.05,Low
USA,Dump Truck,2023-11-13,2023,11,46,1,1580,1.05,Low
USA,Dump Truck,2023-11-20,2023,11,47,7,53055,1.05,Medium
USA,Dump Truck,2023-11-27,2023,11,48,5,24579,1.05,Low
USA,Dump Truck,2023-12-04,2023,12,49,6,31674,0.85,Medium
USA,Dump Truck,2023-12-11,2023,12,50,1,6567,0.85,Low
USA,Dump Truck,2023-12-18,2023,12,51,3,11770,0.85,Low
USA,Dump Truck,2023-12-25,2023,12,52,7,27319,0.85,Medium
USA,Dump Truck,2024-01-01,2024,1,1,3,49611,0.8,Low
USA,Dump Truck,2024-01-08,2024,1,2,6,27407,0.8,Medium
USA,Dump Truck,2024-01-22,2024,1,4,3,20133,0.8,Low
USA,Dump Truck,2024-01-29,2024,1,5,4,18173,0.8,Low
USA,Dump Truck,2024-02-05,2024,2,6,2,7784,0.85,Low
USA,Dump Truck,2024-02-12,2024,2,7,3,13337,0.85,Low
USA,Dump Truck,2024-02-19,2024,2,8,3,41542,0.85,Low
USA,Dump Truck,2024-02-26,2024,2,9,2,4300,0.85,Low
USA,Dump Truck,2024-03-04,2024,3,10,2,11935,1.0,Low
USA,Dump Truck,2024-03-11,2024,3,11,3,9313,1.0,Low
USA,Dump Truck,2024-03-18,2024,3,12,1,3700,1.0,Low
USA,Dump Truck,2024-03-25,2024,3,13,4,25493,1.0,Low
USA,Dump Truck,2024-04-01,2024,4,14,5,34133,1.25,Low
USA,Dump Truck,2024-04-08,2024,4,15,2,6165,1.25,Low
USA,Dump Truck,2024-04-15,2024,4,16,2,13262,1.25,Low
USA,Dump Truck,2024-04-22,2024,4,17,3,19763,1.25,Low
USA,Dump Truck,2024-04-29,2024,4,18,2,1800,1.25,Low
USA,Dump Truck,2024-05-06,2024,5,19,10,45539,1.4,Medium
USA,Dump Truck,2024-05-13,2024,5,20,4,12689,1.4,Low
USA,Dump Truck,2024-05-20,2024,5,21,5,32719,1.4,Low
USA,Dump Truck,2024-05-27,2024,5,22,2,12536,1.4,Low
USA,Dump Truck,2024-06-03,2024,6,23,9,34481,1.5,Medium
USA,Dump Truck,2024-06-10,2024,6,24,3,19224,1.5,Low
USA,Dump Truck,2024-06-17,2024,6,25,7,44267,1.5,Medium
USA,Dump Truck,2024-06-24,2024,6,26,7,38939,1.5,Medium
USA,Dump Truck,2024-07-01,2024,7,27,4,10024,1.45,Low
USA,Dump Truck,2024-07-08,2024,7,28,9,47564,1.45,Medium
USA,Dump Truck,2024-07-15,2024,7,29,4,25564,1.45,Low
USA,Dump Truck,2024-07-22,2024,7,30,10,43895,1.45,Medium
USA,Dump Truck,2024-07-29,2024,7,31,9,54863,1.45,Medium
USA,Dump Truck,2024-08-05,2024,8,32,6,30853,1.4,Medium
USA,Dump Truck,2024-08-12,2024,8,33,10,29790,1.4,Medium
USA,Dump Truck,2024-08-19,2024,8,34,5,26865,1.4,Low
USA,Dump Truck,2024-08-26,2024,8,35,5,26473,1.4,Low
USA,Dump Truck,2024-09-02,2024,9,36,5,14226,1.35,Low
USA,Dump Truck,2024-09-09,2024,9,37,5,43057,1.35,Low
USA,Dump Truck,2024-09-16,2024,9,38,9,41834,1.35,Medium
USA,Dump Truck,2024-09-23,2024,9,39,6,26754,1.35,Medium
USA,Dump Truck,2024-09-30,2024,9,40,7,42153,1.35,Medium
USA,Dump Truck,2024-10-07,2024,10,41,3,33155,1.25,Low
USA,Dump Truck,2024-10-14,2024,10,42,8,42410,1.25,Medium
USA,Dump Truck,2024-10-21,2024,10,43,7,47200,1.25,Medium
USA,Dump Truck,2024-10-28,2024,10,44,7,30837,1.25,Medium
USA,Dump Truck,2024-11-04,2024,11,45,3,8484,1.05,Low
USA,Dump Truck,2024-11-11,2024,11,46,6,38524,1.05,Medium
USA,Dump Truck,2024-11-18,2024,11,47,5,27999,1.05,Low
USA,Dump Truck,2024-11-25,2024,11,48,6,25675,1.05,Medium
USA,Dump Truck,2024-12-02,2024,12,49,1,2461,0.85,Low
USA,Dump Truck,2024-12-09,2024,12,50,5,55954,0.85,Low
USA,Dump Truck,2024-12-16,2024,12,51,4,11810,0.85,Low
USA,Dump Truck,2024-12-23,2024,12,52,4,39411,0.85,Low
USA,Dump Truck,2024-12-30,2024,12,1,5,18972,0.85,Low
USA,Dump Truck,2025-01-06,2025,1,2,2,6872,0.8,Low
USA,Dump Truck,2025-01-13,2025,1,3,2,25611,0.8,Low
USA,Dump Truck,2025-01-20,2025,1,4,1,7812,0.8,Low
USA,Dump Truck,2025-01-27,2025,1,5,1,2589,0.8,Low
USA,Dump Truck,2025-02-03,2025,2,6,5,45686,0.85,Low
USA,Dump Truck,2025-02-10,2025,2,7,2,7634,0.85,Low
USA,Dump Truck,2025-02-17,2025,2,8,4,20852,0.85,Low
USA,Dump Truck,2025-02-24,2025,2,9,6,30063,0.85,Medium
USA,Dump Truck,2025-03-03,2025,3,10,2,8056,1.0,Low
USA,Dump Truck,2025-03-10,2025,3,11,2,10202,1.0,Low
USA,Dump Truck,2025-03-17,2025,3,12,3,15664,1.0,Low
USA,Dump Truck,2025-03-24,2025,3,13,4,25325,1.0,Low
USA,Dump Truck,2025-03-31,2025,3,14,4,21542,1.0,Low
USA,Dump Truck,2025-04-07,2025,4,15,4,43906,1.25,Low
USA,Dump Truck,2025-04-14,2025,4,16,5,35670,1.25,Low
USA,Dump Truck,2025-04-21,2025,4,17,5,24233,1.25,Low
USA,Dump Truck,2025-04-28,2025,4,18,2,20662,1.25,Low
USA,Dump Truck,2025-05-05,2025,5,19,7,44696,1.4,Medium
USA,Dump Truck,2025-05-12,2025,5,20,6,27977,1.4,Medium
USA,Dump Truck,2025-05-19,2025,5,21,4,18889,1.4,Low
USA,Dump Truck,2025-05-26,2025,5,22,10,49713,1.4,Medium
USA,Dump Truck,2025-06-02,2025,6,23,8,35416,1.5,Medium
USA,Dump Truck,2025-06-09,2025,6,24,2,11047,1.5,Low
USA,Dump Truck,2025-06-16,2025,6,25,5,22871,1.5,Low
USA,Dump Truck,2025-06-23,2025,6,26,7,34608,1.5,Medium
USA,Dump Truck,2025-06-30,2025,6,27,4,22918,1.5,Low
USA,Dump Truck,2025-07-07,2025,7,28,5,26056,1.45,Low
USA,Dump Truck,2025-07-14,2025,7,29,7,37985,1.45,Medium
USA,Dump Truck,2025-07-21,2025,7,30,12,55002,1.45,Medium
USA,Dump Truck,2025-07-28,2025,7,31,7,54887,1.45,Medium
USA,Dump Truck,2025-08-04,2025,8,32,9,66916,1.4,Medium
USA,Dump Truck,2025-08-11,2025,8,33,8,53925,1.4,Medium
USA,Dump Truck,2025-08-18,2025,8,34,3,31366,1.4,Low
USA,Dump Truck,2025-08-25,2025,8,35,6,25351,1.4,Medium
USA,Dump Truck,2025-09-01,2025,9,36,3,11262,1.35,Low
USA,Dump Truck,2025-09-08,2025,9,37,6,28351,1.35,Medium
USA,Dump Truck,2025-09-15,2025,9,38,5,36612,1.35,Low
USA,Dump Truck,2025-09-22,2025,9,39,7,31708,1.35,Medium
USA,Dump Truck,2025-09-29,2025,9,40,7,35688,1.35,Medium
USA,Dump Truck,2025-10-06,2025,10,41,6,26565,1.25,Medium
USA,Dump Truck,2025-10-13,2025,10,42,4,26010,1.25,Low
USA,Dump Truck,2025-10-20,2025,10,43,10,37779,1.25,Medium
USA,Dump Truck,2025-10-27,2025,10,44,4,9437,1.25,Low
USA,Dump Truck,2025-11-03,2025,11,45,3,26317,1.05,Low
USA,Dump Truck,2025-11-10,2025,11,46,3,4971,1.05,Low
USA,Dump Truck,2025-11-17,2025,11,47,3,24269,1.05,Low
USA,Dump Truck,2025-11-24,2025,11,48,3,15458,1.05,Low
USA,Dump Truck,2025-12-01,2025,12,49,6,26006,0.85,Medium
USA,Dump Truck,2025-12-08,2025,12,50,3,11756,0.85,Low
USA,Dump Truck,2025-12-15,2025,12,51,4,17209,0.85,Low
USA,Dump Truck,2025-12-22,2025,12,52,4,13957,0.85,Low
USA,Dump Truck,2025-12-29,2025,12,1,8,57629,0.85,Medium
USA,Dump Truck,2026-01-05,2026,1,2,3,17313,0.8,Low
USA,Dump Truck,2026-01-12,2026,1,3,2,13462,0.8,Low
USA,Dump Truck,2026-01-19,2026,1,4,1,5301,0.8,Low
USA,Dump Truck,2026-01-26,2026,1,5,4,20252,0.8,Low
USA,Dump Truck,2026-02-02,2026,2,6,2,8765,0.85,Low
USA,Dump Truck,2026-02-09,2026,2,7,1,9586,0.85,Low
USA,Dump Truck,2026-02-16,2026,2,8,2,5129,0.85,Low
USA,Dump Truck,2026-02-23,2026,2,9,8,44643,0.85,Medium
USA,Dump Truck,2026-03-02,2026,3,10,5,36399,1.0,Low
USA,Dump Truck,2026-03-09,2026,3,11,4,14242,1.0,Low
USA,Dump Truck,2026-03-16,2026,3,12,2,8941,1.0,Low
USA,Dump Truck,2026-03-23,2026,3,13,4,25432,1.0,Low
USA,Dump Truck,2026-03-30,2026,3,14,6,38002,1.0,Medium
USA,Dump Truck,2026-04-06,2026,4,15,5,21292,1.25,Low
USA,Dump Truck,2026-04-13,2026,4,16,8,39537,1.25,Medium
USA,Dump Truck,2026-04-20,2026,4,17,6,33978,1.25,Medium
USA,Dump Truck,2026-04-27,2026,4,18,4,14365,1.25,Low
USA,Dump Truck,2026-05-04,2026,5,19,8,51242,1.4,Medium
USA,Dump Truck,2026-05-11,2026,5,20,4,23836,1.4,Low
USA,Dump Truck,2026-05-18,2026,5,21,7,34495,1.4,Medium
USA,Dump Truck,2026-05-25,2026,5,22,8,39806,1.4,Medium
USA,Dump Truck,2026-06-01,2026,6,23,5,15643,1.5,Low
USA,Dump Truck,2026-06-08,2026,6,24,4,22457,1.5,Low
USA,Dump Truck,2026-06-15,2026,6,25,7,42654,1.5,Medium
USA,Dump Truck,2026-06-22,2026,6,26,9,41995,1.5,Medium
USA,Dump Truck,2026-06-29,2026,6,27,3,15843,1.5,Low
USA,Excavator,2023-01-02,2023,1,1,6,43118,0.7,Medium
USA,Excavator,2023-01-09,2023,1,2,2,6019,0.7,Low
USA,Excavator,2023-01-16,2023,1,3,2,14441,0.7,Low
USA,Excavator,2023-01-23,2023,1,4,7,36516,0.7,Medium
USA,Excavator,2023-01-30,2023,1,5,4,42745,0.7,Low
USA,Excavator,2023-02-06,2023,2,6,3,17076,0.7,Low
USA,Excavator,2023-02-13,2023,2,7,4,27937,0.7,Low
USA,Excavator,2023-02-20,2023,2,8,3,22774,0.7,Low
USA,Excavator,2023-02-27,2023,2,9,7,60834,0.7,Medium
USA,Excavator,2023-03-06,2023,3,10,5,52396,1.0,Low
USA,Excavator,2023-03-13,2023,3,11,5,37990,1.0,Low
USA,Excavator,2023-03-20,2023,3,12,10,71479,1.0,Medium
USA,Excavator,2023-03-27,2023,3,13,9,99688,1.0,Medium
USA,Excavator,2023-04-03,2023,4,14,9,98024,1.3,Medium
USA,Excavator,2023-04-10,2023,4,15,11,60408,1.3,Medium
USA,Excavator,2023-04-17,2023,4,16,17,193806,1.3,High
USA,Excavator,2023-04-24,2023,4,17,8,50600,1.3,Medium
USA,Excavator,2023-05-01,2023,5,18,16,151654,1.5,High
USA,Excavator,2023-05-08,2023,5,19,13,83973,1.5,Medium
USA,Excavator,2023-05-15,2023,5,20,14,145644,1.5,Medium
USA,Excavator,2023-05-22,2023,5,21,11,80284,1.5,Medium
USA,Excavator,2023-05-29,2023,5,22,5,48746,1.5,Low
USA,Excavator,2023-06-05,2023,6,23,13,109414,1.6,Medium
USA,Excavator,2023-06-12,2023,6,24,15,193000,1.6,High
USA,Excavator,2023-06-19,2023,6,25,12,112487,1.6,Medium
USA,Excavator,2023-06-26,2023,6,26,17,146519,1.6,High
USA,Excavator,2023-07-03,2023,7,27,11,94515,1.55,Medium
USA,Excavator,2023-07-10,2023,7,28,15,120082,1.55,High
USA,Excavator,2023-07-17,2023,7,29,7,54311,1.55,Medium
USA,Excavator,2023-07-24,2023,7,30,14,99974,1.55,Medium
USA,Excavator,2023-07-31,2023,7,31,15,145932,1.55,High
USA,Excavator,2023-08-07,2023,8,32,10,71330,1.5,Medium
USA,Excavator,2023-08-14,2023,8,33,21,213879,1.5,High
USA,Excavator,2023-08-21,2023,8,34,15,96737,1.5,High
USA,Excavator,2023-08-28,2023,8,35,15,120791,1.5,High
USA,Excavator,2023-09-04,2023,9,36,11,64837,1.4,Medium
USA,Excavator,2023-09-11,2023,9,37,15,100109,1.4,High
USA,Excavator,2023-09-18,2023,9,38,14,125912,1.4,Medium
USA,Excavator,2023-09-25,2023,9,39,5,39999,1.4,Low
USA,Excavator,2023-10-02,2023,10,40,13,91651,1.3,Medium
USA,Excavator,2023-10-09,2023,10,41,9,96337,1.3,Medium
USA,Excavator,2023-10-16,2023,10,42,12,109080,1.3,Medium
USA,Excavator,2023-10-23,2023,10,43,8,55046,1.3,Medium
USA,Excavator,2023-10-30,2023,10,44,10,87100,1.3,Medium
USA,Excavator,2023-11-06,2023,11,45,10,60717,1.0,Medium
USA,Excavator,2023-11-13,2023,11,46,10,93573,1.0,Medium
USA,Excavator,2023-11-20,2023,11,47,13,97284,1.0,Medium
USA,Excavator,2023-11-27,2023,11,48,8,70880,1.0,Medium
USA,Excavator,2023-12-04,2023,12,49,3,30049,0.75,Low
USA,Excavator,2023-12-11,2023,12,50,4,41858,0.75,Low
USA,Excavator,2023-12-18,2023,12,51,3,21608,0.75,Low
USA,Excavator,2023-12-25,2023,12,52,4,50272,0.75,Low
USA,Excavator,2024-01-01,2024,1,1,3,11339,0.7,Low
USA,Excavator,2024-01-08,2024,1,2,1,3701,0.7,Low
USA,Excavator,2024-01-15,2024,1,3,3,26828,0.7,Low
USA,Excavator,2024-01-22,2024,1,4,4,59288,0.7,Low
USA,Excavator,2024-01-29,2024,1,5,6,54901,0.7,Medium
USA,Excavator,2024-02-05,2024,2,6,2,8828,0.7,Low
USA,Excavator,2024-02-12,2024,2,7,3,15932,0.7,Low
USA,Excavator,2024-02-19,2024,2,8,5,43453,0.7,Low
USA,Excavator,2024-02-26,2024,2,9,6,67189,0.7,Medium
USA,Excavator,2024-03-04,2024,3,10,6,88518,1.0,Medium
USA,Excavator,2024-03-11,2024,3,11,8,42071,1.0,Medium
USA,Excavator,2024-03-18,2024,3,12,6,51167,1.0,Medium
USA,Excavator,2024-03-25,2024,3,13,2,27491,1.0,Low
USA,Excavator,2024-04-01,2024,4,14,8,81540,1.3,Medium
USA,Excavator,2024-04-08,2024,4,15,14,120017,1.3,Medium
USA,Excavator,2024-04-15,2024,4,16,12,148507,1.3,Medium
USA,Excavator,2024-04-22,2024,4,17,11,131958,1.3,Medium
USA,Excavator,2024-04-29,2024,4,18,8,57867,1.3,Medium
USA,Excavator,2024-05-06,2024,5,19,16,152668,1.5,High
USA,Excavator,2024-05-13,2024,5,20,13,103497,1.5,Medium
USA,Excavator,2024-05-20,2024,5,21,11,120368,1.5,Medium
USA,Excavator,2024-05-27,2024,5,22,9,84567,1.5,Medium
USA,Excavator,2024-06-03,2024,6,23,13,117223,1.6,Medium
USA,Excavator,2024-06-10,2024,6,24,23,171283,1.6,High
USA,Excavator,2024-06-17,2024,6,25,10,48774,1.6,Medium
USA,Excavator,2024-06-24,2024,6,26,15,147019,1.6,High
USA,Excavator,2024-07-01,2024,7,27,16,128006,1.55,High
USA,Excavator,2024-07-08,2024,7,28,9,81385,1.55,Medium
USA,Excavator,2024-07-15,2024,7,29,12,126184,1.55,Medium
USA,Excavator,2024-07-22,2024,7,30,12,90052,1.55,Medium
USA,Excavator,2024-07-29,2024,7,31,14,152420,1.55,Medium
USA,Excavator,2024-08-05,2024,8,32,9,79194,1.5,Medium
USA,Excavator,2024-08-12,2024,8,33,11,98505,1.5,Medium
USA,Excavator,2024-08-19,2024,8,34,8,51195,1.5,Medium
USA,Excavator,2024-08-26,2024,8,35,11,76900,1.5,Medium
USA,Excavator,2024-09-02,2024,9,36,18,206695,1.4,High
USA,Excavator,2024-09-09,2024,9,37,12,113092,1.4,Medium
USA,Excavator,2024-09-16,2024,9,38,7,72243,1.4,Medium
USA,Excavator,2024-09-23,2024,9,39,12,69797,1.4,Medium
USA,Excavator,2024-09-30,2024,9,40,14,147696,1.4,Medium
USA,Excavator,2024-10-07,2024,10,41,13,96613,1.3,Medium
USA,Excavator,2024-10-14,2024,10,42,16,160984,1.3,High
USA,Excavator,2024-10-21,2024,10,43,14,130574,1.3,Medium
USA,Excavator,2024-10-28,2024,10,44,7,88127,1.3,Medium
USA,Excavator,2024-11-04,2024,11,45,10,91757,1.0,Medium
USA,Excavator,2024-11-11,2024,11,46,4,29507,1.0,Low
USA,Excavator,2024-11-18,2024,11,47,14,171768,1.0,Medium
USA,Excavator,2024-11-25,2024,11,48,7,80236,1.0,Medium
USA,Excavator,2024-12-02,2024,12,49,6,45586,0.75,Medium
USA,Excavator,2024-12-09,2024,12,50,4,59168,0.75,Low
USA,Excavator,2024-12-16,2024,12,51,3,20370,0.75,Low
USA,Excavator,2024-12-23,2024,12,52,6,49949,0.75,Medium
USA,Excavator,2024-12-30,2024,12,1,3,24548,0.75,Low
USA,Excavator,2025-01-13,2025,1,3,4,19934,0.7,Low
USA,Excavator,2025-01-20,2025,1,4,1,4602,0.7,Low
USA,Excavator,2025-01-27,2025,1,5,5,24445,0.7,Low
USA,Excavator,2025-02-03,2025,2,6,7,57744,0.7,Medium
USA,Excavator,2025-02-10,2025,2,7,3,30777,0.7,Low
USA,Excavator,2025-02-17,2025,2,8,6,70404,0.7,Medium
USA,Excavator,2025-02-24,2025,2,9,8,47750,0.7,Medium
USA,Excavator,2025-03-03,2025,3,10,5,31961,1.0,Low
USA,Excavator,2025-03-10,2025,3,11,3,34871,1.0,Low
USA,Excavator,2025-03-17,2025,3,12,6,56579,1.0,Medium
USA,Excavator,2025-03-24,2025,3,13,7,63494,1.0,Medium
USA,Excavator,2025-03-31,2025,3,14,14,156519,1.0,Medium
USA,Excavator,2025-04-07,2025,4,15,11,78906,1.3,Medium
USA,Excavator,2025-04-14,2025,4,16,10,73751,1.3,Medium
USA,Excavator,2025-04-21,2025,4,17,10,115644,1.3,Medium
USA,Excavator,2025-04-28,2025,4,18,7,43147,1.3,Medium
USA,Excavator,2025-05-05,2025,5,19,14,134926,1.5,Medium
USA,Excavator,2025-05-12,2025,5,20,10,118557,1.5,Medium
USA,Excavator,2025-05-19,2025,5,21,17,132318,1.5,High
USA,Excavator,2025-05-26,2025,5,22,14,99916,1.5,Medium
USA,Excavator,2025-06-02,2025,6,23,11,80817,1.6,Medium
USA,Excavator,2025-06-09,2025,6,24,15,94700,1.6,High
USA,Excavator,2025-06-16,2025,6,25,25,240255,1.6,High
USA,Excavator,2025-06-23,2025,6,26,13,103044,1.6,Medium
USA,Excavator,2025-06-30,2025,6,27,15,166820,1.6,High
USA,Excavator,2025-07-07,2025,7,28,16,213767,1.55,High
USA,Excavator,2025-07-14,2025,7,29,16,122691,1.55,High
